epoch_index,label,C3_mean,C3_std,C3_var,C3_min,C3_max,C3_range,C3_skewness,C3_kurtosis,C3_zero_crossing_rate,C3_signal_energy,C3_delta_power,C3_theta_power,C3_alpha_power,C3_mu_power,C3_beta_power,C3_gamma_power,C4_mean,C4_std,C4_var,C4_min,C4_max,C4_range,C4_skewness,C4_kurtosis,C4_zero_crossing_rate,C4_signal_energy,C4_delta_power,C4_theta_power,C4_alpha_power,C4_mu_power,C4_beta_power,C4_gamma_power
154,1,1.9685031958884907e-09,0.00036598331248077624,1.339437850144015e-07,-0.0011611564550548792,0.001120938453823328,0.002282094908878207,0.14480380103142576,-0.2280007843703431,0.3313373253493014,6.710583629415653e-05,3.5465245321998684e-13,1.0372465240848192e-09,4.063880410352945e-09,3.746054013656541e-09,4.919300474580774e-09,1.4113159469597802e-09,-2.194368914919511e-08,2.5949244582604443e-05,6.73363294407826e-10,-7.998763612704352e-05,7.798888691468164e-05,0.00015797652304172516,-0.1650549293547523,-0.08069817879293018,0.3473053892215569,3.37355251742593e-07,2.2471265111708736e-15,6.3986707555865116e-12,1.9280992204767683e-11,1.7826023917841675e-11,2.4646435374735355e-11,7.378331236729681e-12
155,2,2.075738990690028e-07,6.381458302188057e-05,4.072301006256487e-09,-0.0002726006496232003,0.00024118459259625524,0.0005137852422194555,0.0064412200857290524,3.729758180050525,0.30538922155688625,2.0402443906832107e-06,3.540925738671111e-14,4.170659265838055e-12,7.064950389585122e-11,9.107586228685789e-11,1.648678131281791e-10,3.914571310208621e-11,-1.3586483894643036e-07,1.29830496012933e-05,1.6855957694964212e-10,-4.2307026888011023e-05,5.2303323172964156e-05,9.461035006097518e-05,0.05947717337008509,3.685114903727203,0.313373253493014,8.445759613825612e-08,1.5296651343255621e-15,2.1321127727537953e-13,2.38542573002045e-12,3.940094385460669e-12,7.642177427873688e-12,1.6775871129977451e-12
156,1,2.5011429289444134e-07,4.365695078624118e-06,1.905929351952284e-11,-1.3442382623907179e-05,5.2276955102570355e-05,6.571933772647753e-05,6.9463683562474285,75.60407960224477,0.23952095808383234,9.580047190195497e-09,3.786124298781311e-15,1.3221731092164292e-13,2.6831145057275434e-13,2.6029222101126134e-13,6.344388399937445e-14,7.705224230018825e-15,-1.528350136860432e-07,2.446543626982654e-06,5.98557571872944e-12,-2.3866166884545237e-05,7.657415153516922e-06,3.152358203806216e-05,-5.429572780944491,47.53636342638516,0.25948103792415167,3.0104760643290646e-09,1.2459262984640184e-15,2.7116763437958823e-14,7.140929423302404e-14,7.928976588491157e-14,4.744831638652491e-14,7.907003801000497e-15
157,2,-4.546594518710525e-07,6.609462503064542e-06,4.3684994579416204e-11,-7.121995440684259e-05,1.758458893164061e-05,8.88045433384832e-05,-7.18322036660832,69.32004016518422,0.20359281437125748,2.1989746608092532e-08,1.1860496725089939e-14,9.081462148325745e-14,1.6125174011059955e-13,1.4365418421625747e-13,6.489500076771412e-14,5.569026251953622e-15,-1.3817214223963274e-08,1.5827185896524306e-06,2.504998134031379e-12,-1.0757497875601985e-05,7.754288162686862e-06,1.8511786038288847e-05,-0.7917755638499869,8.445216133569563,0.2694610778443114,1.255099713769585e-09,2.379384801900843e-16,4.4982552904196285e-14,1.0556269810634982e-13,9.231885801573686e-14,5.5926700060491005e-14,4.92558063863573e-15
158,1,-2.8645824729621497e-07,4.639275902970337e-06,2.1522880903881237e-11,-5.8672321756603196e-05,1.399347365804715e-05,7.266579541465035e-05,-8.146295998831091,93.50348539584795,0.24750499001996007,1.0824074554893954e-08,5.1849740539673215e-15,4.5238557162060725e-14,1.585484936592751e-13,1.5503574714143254e-13,6.799302328896528e-14,1.0441910408027566e-14,-1.1374486523299925e-07,2.1475245194410783e-06,4.611861561600635e-12,-2.1500769435078837e-05,7.046523933240678e-06,2.8547293368319515e-05,-4.450419701711651,39.25758826940707,0.2774451097804391,2.3170245274397214e-09,6.875348960138634e-16,1.9545720771930644e-14,1.0209812484047627e-13,1.0937118967440313e-13,5.607166772773132e-14,9.81593161033048e-15
159,2,3.458147537655176e-07,5.576002714627503e-06,3.109180627353329e-11,-1.791640715964604e-05,6.915540870977566e-05,8.70718158694217e-05,8.084086324837134,94.1915955448247,0.22554890219560877,1.5636908452845052e-08,8.071091446999274e-15,9.217643209496367e-14,2.8094467637038643e-13,2.5957602009722066e-13,7.456127537426518e-14,5.891254746189381e-15,-1.1999719968312907e-07,2.146902606937664e-06,4.609190803675737e-12,-1.9987406631116755e-05,4.8503502512176055e-06,2.483775688233436e-05,-4.414001155399476,35.98217532185506,0.281437125748503,2.316418655935372e-09,9.10534203903615e-16,3.0547174877945336e-14,1.5418776243354807e-13,1.421234995875957e-13,5.6035883736768927e-14,4.428556299705423e-15
160,2,-2.587932617106299e-08,7.443259004984393e-06,5.540210461528126e-11,-7.250618364196271e-05,6.0629896324826404e-05,0.0001331360799667891,-0.5725841214323841,42.74717006574481,0.22554890219560877,2.7756789951756968e-08,1.1121277789068178e-14,1.46446238801977e-13,4.913914671331371e-13,4.734508800127704e-13,1.7655655924657651e-13,1.54624059359495e-14,-2.919372590851149e-08,2.7454613192473694e-06,7.537557855483506e-12,-2.270038385177031e-05,1.9939750927733257e-05,4.264013477950357e-05,-0.5901585608953169,25.28360836243778,0.24550898203592814,3.776743474687079e-09,8.098250319529417e-16,3.0710557104532265e-14,2.1431454976647268e-13,1.8958237171010666e-13,7.749109814818775e-14,9.075375995699688e-15
161,2,-1.143038055309038e-07,2.4533649922957777e-06,6.018999785422461e-12,-1.99701426026877e-05,7.406999884551624e-06,2.7377142487239325e-05,-2.8265030913687186,19.768271979509933,0.25149700598802394,3.0220646378360345e-09,8.590651538112656e-16,4.399738273144038e-14,2.439022218143975e-13,2.4689756435809993e-13,1.0663641344533283e-13,7.34812650671307e-15,-1.748605104258801e-08,3.1955424141529657e-06,1.0211491320650563e-11,-2.5626834030845203e-05,2.406012572464533e-05,4.9686959755490534e-05,0.12325794924230382,32.63739358251444,0.26147704590818366,5.116110338398445e-09,1.4334806850993263e-15,2.600486636122763e-14,2.3879344632537883e-13,2.663181860811219e-13,2.5751079708315854e-13,6.61491903149194e-14
162,2,4.0372080363014076e-07,5.986122595442989e-06,3.583366372767311e-11,-1.6826879800646566e-05,6.008961645420641e-05,7.691649625485297e-05,7.2887994213228415,69.39933047014802,0.249500998003992,1.803432376169339e-08,9.50625912064495e-15,5.750762593539514e-14,1.5420442640122896e-13,1.5835579738649667e-13,5.5037428974089656e-14,7.1273312543592e-15,8.640335376804605e-08,1.841281994119771e-06,3.3903193818696805e-12,-4.524753421719652e-06,1.885062374640256e-05,2.3375377168122213e-05,3.8613589107955777,34.64384113216556,0.25748502994011974,1.7022902456274352e-09,4.812899188219459e-16,2.5650480988227644e-14,1.0318904058084295e-13,1.209619240167561e-13,4.946759503372369e-14,5.915905229896326e-15
163,2,7.651051379501743e-09,4.185354288036171e-06,1.751719051638276e-11,-1.7731132174958475e-05,2.4059499992290512e-05,4.179063216724899e-05,0.4311450767836293,5.874075239467366,0.18163672654690619,8.776141776539954e-09,7.172033822787316e-16,9.334711628518106e-13,2.006674881540779e-12,1.6808890004678627e-12,1.0147513269091689e-13,8.318227473034196e-15,-1.4973482284458616e-07,2.476755033332468e-06,6.134315495137715e-12,-2.3520879040006548e-05,6.27267945674248e-06,2.979355849674903e-05,-4.826844099858124,41.15170522355948,0.28542914171656686,3.084524742167317e-09,1.2873350326980812e-15,4.452542293965726e-14,1.3456817564487893e-13,1.3088325416716813e-13,4.9800199277545275e-14,6.1593565491502964e-15
164,1,-3.7541409772074773e-07,5.635079731456418e-06,3.175412357987093e-11,-5.8670899306889623e-05,1.3990751540404744e-05,7.266165084729437e-05,-7.252526961325213,69.32807416583319,0.22355289421157684,1.5979424721643844e-08,7.952107093452487e-15,1.2970428100208562e-13,3.8016219409055594e-13,3.2976473043324306e-13,4.620885042982606e-14,4.638691283959171e-15,-1.05205792912507e-08,1.4367985869257571e-06,2.064390179391853e-12,-1.0835732609848492e-05,6.971330094529549e-06,1.780706270437804e-05,-1.0149677259813374,10.718376793986993,0.28542914171656686,1.0343149318522189e-09,2.3371688182887234e-16,1.2387999407010833e-14,1.1599092089696272e-13,1.0107699790446263e-13,3.737868229344785e-14,4.3001117968752644e-15
165,1,2.64270529189411e-07,4.2743544456005226e-06,1.827010592662495e-11,-1.2603021787072066e-05,4.8294885345967487e-05,6.089790713303955e-05,6.78037291482674,68.96441447983995,0.22954091816367264,9.188312364450725e-09,4.537118122710382e-15,7.758965623650524e-14,2.45457102703587e-13,2.3669739386021495e-13,7.670352504872739e-14,6.989164011823759e-15,1.4150332942379123e-07,2.4394293809531367e-06,5.950815704657404e-12,-5.410423455032287e-06,2.439441050228197e-05,2.980483395731426e-05,5.114268184850591,45.460643409957214,0.2694610778443114,2.9913902873446065e-09,1.1507029125730324e-15,2.905424533228817e-14,1.3182841634245897e-13,1.197775369573915e-13,6.047840172304341e-14,6.97219093494965e-15
166,1,2.805920222823692e-07,4.68206881123719e-06,2.192176835316003e-11,-1.4360493878484704e-05,6.192968430696055e-05,7.629017818544526e-05,8.760917021444046,109.74922953510436,0.2694610778443114,1.1022250618300398e-08,5.632930090414881e-15,6.381808562561542e-14,1.165116883785065e-13,1.2154974962827128e-13,6.313991950749121e-14,9.385406200046362e-15,-1.069523905303177e-07,2.070578239912416e-06,4.287294247598799e-12,-2.3015914848656394e-05,5.7398915487283375e-06,2.875580639738473e-05,-5.371151526605966,54.625296425172294,0.27345309381237526,2.1536652637809136e-09,7.991242932430274e-16,4.0511627246835505e-14,8.522659146159689e-14,7.974631067521687e-14,5.018637112528791e-14,8.29258812494212e-15
167,1,-3.654147525569981e-07,5.682069496341333e-06,3.228591376125265e-11,-7.000935875112191e-05,1.7571181160747074e-05,8.758053991186898e-05,-7.883002844655225,86.03048500371378,0.19560878243512975,1.6242140293022107e-08,8.204894017117281e-15,7.612984029715593e-14,3.942283005877219e-13,3.5900373265532964e-13,7.320820308971089e-14,3.879866937859933e-15,5.91606873199838e-08,1.7404389950871199e-06,3.029127895619864e-12,-4.015598733531078e-06,1.50554396896041e-05,1.9071038423135178e-05,2.466783909115628,19.754207553161006,0.22355289421157684,1.5193465691545626e-09,3.978005025633221e-16,6.310831642361772e-14,1.8844570355173827e-13,1.7494507410698064e-13,4.464330105246046e-14,2.9594369359611166e-15
168,2,-7.985390985845936e-09,5.952607454444191e-06,3.543353550670456e-11,-5.474235149449669e-05,5.3357071010395885e-05,0.00010809942250489257,-0.33902570855388053,49.94093850072738,0.24750499001996007,1.7752233235860054e-08,8.381990712511136e-15,6.369762550230895e-14,1.778371270803943e-13,2.328496810850467e-13,9.470524758099087e-14,1.2939037425620242e-14,-2.1967749956960233e-08,3.046006328195873e-06,9.278154551409306e-12,-2.4198161554522812e-05,1.8542155885370448e-05,4.274031743989326e-05,-2.2912289702453235,33.64377759013541,0.25948103792415167,4.648597203857186e-09,1.3185421208191432e-15,3.1897146226876584e-14,8.029004458143042e-14,9.385633340000364e-14,6.863361249399833e-14,9.806298968368663e-15
169,1,1.0968427965220237e-07,3.2572664256191546e-06,1.0609784567465782e-11,-1.4736800039827358e-05,3.8077465433161706e-05,5.2814265472989064e-05,5.4325930756785885,63.95324703737138,0.2275449101796407,5.321529419542971e-09,1.723970950730127e-15,9.568138638235144e-14,4.179526025030205e-13,3.7950479833345886e-13,5.762590670572329e-14,8.280795712761727e-15,-5.573539747625072e-08,1.6446981276481733e-06,2.7050319310894073e-12,-1.5035974683996756e-05,5.009856067772489e-06,2.0045830751769245e-05,-2.857022162710915,24.756164030447973,0.27345309381237526,1.3567773211762426e-09,4.413462613216807e-16,1.8833562787118832e-14,1.4464033787841051e-13,1.424982964347526e-13,4.770647777947412e-14,8.477977180803928e-15
170,2,2.9271956665053825e-07,5.336269809580209e-06,2.8475775480637207e-11,-2.2762540538678877e-05,5.644170232699253e-05,7.92042428656714e-05,5.8278525002516846,54.46171948741306,0.22954091816367264,1.4309291572893979e-08,5.1045866810352926e-15,1.138840045299279e-13,5.650967514393193e-13,5.423620390883098e-13,5.744081080218088e-13,1.506043898374325e-13,5.170148770494155e-08,1.8723204735475764e-06,3.505583955665421e-12,-7.396085493382998e-06,1.9236325897509232e-05,2.663241139089223e-05,3.2451210095077854,33.326973430292725,0.25948103792415167,1.757636756747659e-09,6.305791880709566e-16,7.205852608862356e-14,1.6738109453788223e-13,1.543595159139977e-13,7.052501050919933e-14,1.0343752138771865e-14
171,1,-3.2223730756961926e-07,1.7156782656146746e-05,2.943551911102578e-10,-6.586052040802315e-05,8.987707406049594e-05,0.0001557375944685191,0.2965630461621196,3.551740925175011,0.1437125748502994,1.475239730243164e-07,1.0577556339105156e-14,3.213373985497216e-11,2.014243123696626e-11,1.7156681429138312e-11,9.47963815458635e-13,4.271836352658058e-14,-5.143464778153069e-08,2.2225736736720137e-06,4.939833734899911e-12,-2.4813385607558303e-05,1.0217194358119741e-05,3.5030579965678044e-05,-4.655844392264751,54.918604023181686,0.23353293413173654,2.476182108204053e-09,8.763740165209866e-16,8.205084640401823e-14,1.8055385526537982e-13,1.539567973287212e-13,4.3700427113737686e-14,3.524118537766553e-15
172,1,4.582929896524201e-07,2.2746043781778728e-05,5.173825077225947e-10,-8.641715976409614e-05,0.00011448215809650719,0.00020089931786060333,0.32336273934185483,3.8730895068398707,0.17764471057884232,2.5931386263366656e-07,2.3282766794470726e-14,1.4596162801195038e-11,4.749362897444612e-11,4.061270877443941e-11,3.1474567816795963e-12,2.098052807869303e-13,6.423594521412828e-08,3.736875365100156e-06,1.3964237494292426e-11,-1.5330693713622168e-05,2.2395797714125365e-05,3.772649142774753e-05,0.6580680252393507,5.792333517760756,0.19760479041916168,6.998150239225939e-09,1.6745971134003372e-15,7.904889517155713e-13,1.8088685886579811e-12,1.5199673607102737e-12,9.118960909370756e-14,7.737466634498404e-15
173,2,2.408063826330876e-07,1.1410486288029405e-05,1.3019919732930706e-10,-5.5290838645305485e-05,5.5462973250541836e-05,0.00011075381189584732,0.5211255800981904,8.354468436837752,0.20958083832335328,6.525884970665518e-08,4.579606784420398e-15,7.048530526385259e-12,4.710346798334089e-12,3.9990883431823495e-12,1.2611272471543042e-13,5.67003726129563e-15,1.2562904983901915e-07,2.3265402138773353e-06,5.412789366788398e-12,-8.300212357426062e-06,2.0241137463017367e-05,2.854134982044343e-05,4.274731539880954,35.49531986626958,0.25948103792415167,2.7197145845008784e-09,2.087771106804057e-15,4.344652079352872e-14,1.491840254010269e-13,1.4531276823892738e-13,4.1852909138964405e-14,4.888278571874308e-15
174,1,1.0938878919785291e-07,4.956180873830148e-06,2.4563728854119766e-11,-2.547263284213841e-05,5.155187682248652e-05,7.702450966462493e-05,5.197611113875715,55.1458663535721,0.25349301397205587,1.2312423075422294e-08,3.5461459697121985e-15,1.6468847101604072e-13,6.264097225189783e-13,5.607774209956962e-13,6.12207643378382e-13,1.957332199950975e-13,-6.265157303399157e-08,2.124338804377244e-06,4.51281535578294e-12,-2.210721322626341e-05,7.841025762900244e-06,2.9948238989163656e-05,-4.561245449442159,46.34002207782908,0.2554890219560878,2.262887028268673e-09,6.034167504475588e-16,2.3414583667717634e-14,1.269538423029282e-13,1.3126588999671314e-13,8.792230688180755e-14,1.0168752091006766e-14
175,2,-2.949352237818016e-07,4.432591162614069e-06,1.9647864414884346e-11,-4.7850229748291895e-05,1.2573876119859051e-05,6.0424105868150946e-05,-7.063947225997216,68.1886840189661,0.25948103792415167,9.887160451756892e-09,4.98475337322469e-15,4.7380317900452836e-14,1.3338110328197023e-13,1.23580720084318e-13,4.95703859449703e-14,6.103913076699286e-15,-3.023418156153285e-08,1.850055048477749e-06,3.4227036823980066e-12,-1.7504960851510987e-05,9.081839380087331e-06,2.6586800231598318e-05,-2.736596033980519,28.64776573999495,0.249500998003992,1.7152325118544838e-09,8.016535408354612e-16,4.04974060912567e-14,1.48888424242532e-13,1.2856777399926588e-13,4.870762263835575e-14,5.1375224840391795e-15
176,2,-3.330672671427976e-07,4.969560970717011e-06,2.4696536241673802e-11,-5.125165625941008e-05,1.1487048141134437e-05,6.273870440054452e-05,-7.020469595596022,65.98526081733604,0.24550898203592814,1.2428542493104003e-08,6.385006301728523e-15,4.224012827937044e-14,2.318559003459449e-13,2.1961009250785456e-13,5.754049663199392e-14,5.633378025705416e-15,-6.780407930593472e-08,1.7542691338224095e-06,3.0774601938820266e-12,-1.644506846787408e-05,5.021357083023759e-06,2.146642555089784e-05,-2.731137411909532,24.198513695034283,0.281437125748503,1.5441108511133283e-09,4.503174050790779e-16,3.113891870166477e-14,1.7401075926223143e-13,1.6652460822172135e-13,5.4193110740268975e-14,5.212239522256939e-15
177,2,3.960445789748886e-08,1.7623803439912723e-06,3.105984476886795e-12,-7.091161023708992e-06,8.533367690688465e-06,1.5624528714397456e-05,0.23909358900846772,3.5795518694189754,0.25748502994011974,1.5568840479760464e-09,5.1293425907349046e-15,8.16665168338021e-14,1.0229405338105611e-13,8.956405475539125e-14,4.167606904601202e-14,3.984391447065036e-15,1.4046422320511212e-07,2.3180877753006803e-06,5.373530933998457e-12,-6.774274424969917e-06,2.05728538276162e-05,2.7347128252586117e-05,4.507986965470511,37.289555505159946,0.24550898203592814,2.7020238271315358e-09,1.10440717058531e-15,4.1668304331559005e-14,9.53734293786255e-14,8.303126581132728e-14,3.847398167219854e-14,3.922076852843086e-15
178,1,-2.4799085976140988e-08,1.8387788208092056e-06,3.381107551856493e-12,-1.619770955585409e-05,8.065619113040157e-06,2.4263328668894246e-05,-1.4933305207384442,15.39512624400096,0.23353293413173654,1.6942429958073946e-09,2.419156325936689e-16,5.4030240214634883e-14,2.5139829065794974e-13,2.1583258738059125e-13,4.2174400192281244e-14,5.8167201756516665e-15,1.3196998725243862e-07,2.351521948140731e-06,5.529655472587578e-12,-4.3447189455037005e-06,2.1689358618459664e-05,2.6034077563963365e-05,4.814776363510656,39.02355436394414,0.2315369261477046,2.7790828466116163e-09,1.0524367831383569e-15,6.96504486002387e-14,1.949776783214549e-13,1.6446032257370667e-13,3.749600904674829e-14,5.86581490826484e-15
179,2,1.8254767586287372e-07,1.4495875968109403e-05,2.1013042008281175e-10,-0.00010893894068431109,0.0001016813621390611,0.00021062030282337219,0.010333131965532276,18.89877072866799,0.18562874251497005,1.052920356121241e-07,2.8834050333368086e-14,3.1726895336929625e-11,3.2084669160710564e-11,2.8391293543534078e-11,2.568838427716392e-12,2.30306928425859e-14,-4.1284697961893144e-08,1.6006809958109832e-06,2.5621796503504407e-12,-1.0217294402536936e-05,4.623688710125862e-06,1.4840983112662798e-05,-0.9261203693324509,5.486807060242043,0.24550898203592814,1.2845059223947588e-09,2.2307252490240887e-16,7.866253949481836e-14,2.012597115988942e-13,1.7295147421520707e-13,5.232732732616169e-14,4.617433395612156e-15
180,2,7.587526153880794e-08,1.7913357157372388e-06,3.208883646475846e-12,-4.722960966319079e-06,1.5124817764444742e-05,1.984777873076382e-05,2.3626587988762178,16.957163995201984,0.2654690618762475,1.6105349915965034e-09,3.5205918868809423e-16,4.619672724427028e-14,1.7041665930965453e-13,1.5447224901101933e-13,5.600594913850378e-14,7.444205422459632e-15,9.813682340705683e-10,1.2282824485594011e-06,1.508677773439078e-12,-4.659175374399638e-06,3.470854380793753e-06,8.130029755193391e-06,-0.18096387282525814,0.5109363780052694,0.2934131736526946,7.558480469978671e-10,9.737141822559255e-18,3.115861134142447e-14,1.0550557318229764e-13,1.0107578324924622e-13,5.304809776716046e-14,7.405943845021533e-15
181,2,3.1958400003186634e-07,4.870579284500255e-06,2.372254256660302e-11,-1.4503058991977014e-05,5.737418177886866e-05,7.187724077084567e-05,7.882818968456612,83.9544932142137,0.21756487025948104,1.1936162926339372e-08,5.975300880039552e-15,9.372600666303591e-14,1.537612239485591e-13,1.3732464323170043e-13,4.899992210351516e-14,7.50270470071632e-15,8.772894288866384e-08,1.7574571963764632e-06,3.0886557970954186e-12,-4.35922083852347e-06,1.643898940528743e-05,2.07982102438109e-05,3.8264448646462825,31.9008136046727,0.2774451097804391,1.551272434422406e-09,4.715898403239665e-16,3.090068672260172e-14,8.896786805793256e-14,7.922171826997155e-14,4.1214047863004615e-14,7.097179709596319e-15
182,1,6.011720239670898e-07,9.234089777449858e-06,8.526841401800398e-11,-2.1996274881530553e-05,9.050579683389515e-05,0.0001125020717154257,6.100383160287433,54.28346556895183,0.19760479041916168,4.290054073202274e-08,3.692926639235483e-14,1.1846130237246439e-12,1.9136475692805964e-12,1.6496095209627443e-12,1.011653260202238e-13,6.168266517123954e-15,1.4729660247646504e-07,2.487308000503396e-06,6.186701089368203e-12,-6.652452157140942e-06,2.217221845057793e-05,2.8824670607718872e-05,4.29077255618745,33.72984144273556,0.27345309381237526,3.110407086613126e-09,1.338031745551962e-15,5.0635172413245534e-14,1.8203336925809643e-13,1.699059400861512e-13,5.470733129643171e-14,5.174443703785117e-15
183,1,-4.597011516749804e-07,6.9893772246850395e-06,4.885139398894595e-11,-7.925994577817619e-05,1.7630063666729257e-05,9.689000944490544e-05,-7.605586325507484,77.16644388361735,0.20958083832335328,2.458042228803642e-08,1.2202873852450618e-14,1.1392059683727733e-13,2.5660042702154003e-13,2.271086672996081e-13,4.4546564424035585e-14,3.1190575754110635e-15,-1.037312675115258e-07,2.004158188294745e-06,4.016650043708876e-12,-1.971274468814954e-05,4.707229436462512e-06,2.4419974124612054e-05,-4.276505686090899,36.72283499612668,0.27345309381237526,2.01773252000378e-09,5.855253831204613e-16,3.2738418658230426e-14,8.05338488503676e-14,8.999883676108263e-14,4.1272577641222514e-14,3.0630885627136367e-15
184,1,-3.5238024785093007e-07,5.3880256908309916e-06,2.9030820845054787e-11,-5.885671635041945e-05,1.522167895018356e-05,7.4078395300603e-05,-7.066573360757268,68.33955072528411,0.24550898203592814,1.4606651334749268e-08,6.8230742255697515e-15,3.840818603604304e-14,2.0205479488280597e-13,1.770339156543217e-13,4.8490080374249e-14,3.812634232225652e-15,-7.41707246155785e-08,1.6474182271867058e-06,2.7139868152669886e-12,-1.2407906069711316e-05,4.606213224178646e-06,1.7014119293889962e-05,-2.439686147991696,16.204159873671653,0.2894211576846307,1.3624635439401509e-09,3.4143561052079506e-16,1.109616757697681e-14,1.1695894891582944e-13,1.0750059513551965e-13,4.4795447044034937e-14,3.750265201574059e-15
185,2,1.5513693445891239e-07,2.9457307887409373e-06,8.677329879736305e-12,-8.282786438940093e-06,3.147751704091206e-05,3.9760303479852155e-05,4.705353035993583,44.24792791603534,0.18962075848303392,4.3594000714329764e-09,1.456384660263941e-15,1.2917108958568565e-13,2.4574407923968434e-13,2.287539100491495e-13,5.3565261316589294e-14,5.316299284325747e-15,1.7301814799227594e-08,1.301780125738728e-06,1.6946314957683381e-12,-4.526957582129398e-06,5.431560566648841e-06,9.95851814877824e-06,0.331063092035996,1.5222625327005082,0.2654690618762475,8.491603551304062e-10,4.5251558143379016e-17,2.923907317113044e-14,8.253841343290374e-14,8.832921535961806e-14,4.830868535818439e-14,5.530139719774196e-15
186,2,4.489673274844461e-07,7.368729553623035e-06,5.4298175234437535e-11,-2.2697429812978953e-05,7.610816828673705e-05,9.880559809971601e-05,5.384282111457973,47.71984487265065,0.19760479041916168,2.7304373194688618e-08,1.164172554979528e-14,9.101981786066517e-13,1.909101717511913e-12,1.6967783735106706e-12,1.89943349883956e-13,2.294557379298248e-14,1.2776459612883564e-07,2.3074630672854873e-06,5.324385806886549e-12,-6.64344270262518e-06,2.086562744807452e-05,2.75090701506997e-05,4.485452952665729,36.482896593422176,0.2435129740518962,2.6756955090541676e-09,9.548227942192045e-16,8.199312526371125e-14,1.402171990765959e-13,1.2329922533504869e-13,5.529400190841434e-14,5.515468700656288e-15
187,1,1.2010470543770482e-07,2.5213840319545328e-06,6.357377436595296e-12,-7.237655609060312e-06,3.171415301039815e-05,3.895180861945846e-05,6.663330664833265,77.03442578379813,0.25349301397205587,3.192273091008651e-09,1.0735307108698659e-15,4.9957061361711615e-14,1.1855320733556095e-13,1.1972959948658936e-13,4.98652816562782e-14,6.648286915547908e-15,2.487652367275422e-08,1.4054599388772556e-06,1.9753176397888588e-12,-4.214601176499855e-06,7.769781404931564e-06,1.1984382581431419e-05,0.3458962051706415,1.898785263641189,0.26746506986027946,9.89944177090669e-10,6.827343976874229e-17,7.233070271064533e-14,1.2230562217119108e-13,1.2538702883723455e-13,5.116728696632856e-14,6.363446923381248e-15
188,1,-6.018457457181322e-07,8.648354875475683e-06,7.4794042052164e-11,-9.61010591709055e-05,2.2370057195075788e-05,0.00011847111636598129,-8.199238412403455,82.15181056911942,0.2315369261477046,3.765328643725531e-08,2.056962088182994e-14,4.361197238705137e-14,1.1137490259591824e-13,9.660599917054134e-14,3.708278007618605e-14,5.8404638244097415e-15,-1.2136386924474745e-07,2.0858973314905765e-06,4.350967677519508e-12,-2.0381405192893e-05,4.423989139468176e-06,2.4805394332361175e-05,-5.630784519511257,49.29195594167978,0.2774451097804391,2.1872141300050598e-09,8.351921745533855e-16,2.1708991140448355e-14,1.058431498360586e-13,9.190287762528555e-14,3.6271246294368915e-14,6.229910242263029e-15
